transaction_id,customer_id,transaction_amount,transaction_timestamp,merchant_id,merchant_category,location,device_id,payment_method,is_fraud
TX0007178,C002094,$281,19/03/25 21:06,M00603,fuel,Jaipur,D001142,net_banking,0
TX0098252,C002158,132.30,11/02/25 21:35,M00662,jewelry,Kolkata,D000977,upi,0
TX0085697,C000037, 1340.58 ,09/05/25 12:22,M00718,jewelry,Jaipur,D001253,credit_card,0
TX0079279,C000806,401.85,21/05/25 16:07,M00588,grocery,Hyderabad,D000213,net_banking,0
TX0060809,C001579,$309,05-05-2025 18:08:44,M00724,travel,Mumbai,D001335,debit_card,0
TX0049607,C001319,$153,02-19-2025 20:47:23,M00022,utilities,Jaipur,D000103,wallet,0
TX0030848,C000599,₹185.59,2025-04-15 06:30:07,M00198,restaurant,Jaipur,D000936,net_banking,0
TX0084016,C000041,457.90,04-02-2025 13:30:05,M00060,restaurant,Mumbai,D001139,debit_card,0
TX0003901,C002422,$716,18/01/25 05:06,M00604,utilities,Chennai,D000216,net_banking,0
TX0002462,C000108,₹123.32,2025-01-31 20:22:43,M00309,fuel,Bengaluru,D001109,net_banking,0
TX0065752,C000108,165.04,17/06/25 11:51,M00315,travel,Lucknow,D000801,credit_card,0
TX0058806,C001505,"₹1,118.47",12/03/25 20:49,M00668,jewelry,Pune,D000419,debit_card,0
TX0059377,C001634, 148.0 ,30/06/25 22:10,M00068,online_retail,Kolkata,D001119,net_banking,0
TX0018058,C001554,₹635.79,2025-03-27 10:34:39,M00737,electronics,Lucknow,D001031,debit_card,0
TX0026417,C002277,₹396.12,07-15-2025 19:01:55,M00325,electronics,Jaipur,D001643,wallet,0
TX0039768,C002320,₹137.93,2025-05-22 08:44:51,M00231,utilities,Lucknow,D001377,net_banking,0
TX0049935,C000484,378.78,2025-07-17 20:06:12,M00391,grocery,Kolkata,D000909,debit_card,0
TX0058439,C000481,₹137.89,2025-07-27 08:34:50,M00782,electronics,Hyderabad,D001066,net_banking,0
TX0028849,C002321,"₹1,657.03",26/04/25 16:15,M00732,fuel,Kochi,D001229,credit_card,0
TX0031720,C000577,836.90,2025-06-28 11:58:53,M00352,fuel,Kochi,D000140,net_banking,0
TX0019301,C001675,₹380.70,2025-07-29 15:28:00,M00421,restaurant,Pune,D000009,credit_card,0
TX0031108,C002073, 1022.34 ,05/01/25 00:12,M00347,fuel,Chandigarh,D000026,upi,0
TX0057023,C001853,₹505.21,16 Mar 2025 19:28,M00637,electronics,Jaipur,D000016,net_banking,0
TX0072307,C000431,₹349.51,06/05/25 23:27,M00079,fuel,Chennai,D000136,debit_card,0
TX0086590,C001306,1941.96,2025-03-29 19:30:37,M00086,online_retail,Chennai,D001004,net_banking,0
TX0070553,C000967,369.05,23/05/25 11:07,M00264,utilities,Lucknow,D001077,upi,0
TX0055633,C000455,486.54,2025-05-28 17:54:33,M00788,fuel,Bengaluru,D000565,net_banking,0
TX0017067,C000175,₹702.80,03-09-2025 12:07:20,M00759,utilities,Ahmedabad,D001213,wallet,0
TX0020838,C000825,₹843.11,04-24-2025 07:44:31,M00045,healthcare,Mumbai,D000353,credit_card,0
TX0081833,C000151,168.35,06/01/25 15:04,M00039,online_retail,Kochi,D000249,wallet,0
TX0098152,C000027,₹151.27,2025-02-15 18:50:07,M00701,healthcare,Jaipur,D000574,net_banking,0
TX0062109,C001448,$192,2025-02-12 21:22:38,M00261,travel,Chandigarh,D000973,wallet,0
TX0042846,C000369,217.09,2025-07-10 09:50:43,M00775,restaurant,Mumbai,D000622,credit_card,0
TX0009799,C000777, 2635.23 ,03/03/25 18:40,M00706,entertainment,Delhi,D000276,credit_card,0
TX0011490,C001548,₹709.44,09/02/25 15:39,M00016,healthcare,Hyderabad,D000467,net_banking,0
TX0064857,C001441,$210,2025-07-20 22:35:30,M00804,entertainment,Chennai,D000582,upi,0
TX0073603,C002283,₹222.94,2025-03-04 15:06:24,M00605,entertainment,Ahmedabad,D000610,debit_card,0
TX0043799,C000537,"₹3,107.15",2025-05-11 09:43:24,M00088,fuel,Bengaluru,D001002,debit_card,0
TX0046250,C001811,552.14,09/01/25 19:10,M00059,electronics,Lucknow,D000978,credit_card,0
TX0095844,C001411,₹236.24,22/01/25 22:28,M00379,travel,Mumbai,D000321,credit_card,0
TX0009097,C000321,₹197.60,2025-01-24 06:08:32,M00812,electronics,Delhi,D001510,credit_card,0
TX0048245,C001191,₹552.64,01/02/25 19:32,M00659,fuel,Jaipur,D000727,credit_card,0
TX0059332,C000308,688.36,2025-01-13 12:06:32,M00138,grocery,Lucknow,D000464,net_banking,0
TX0077784,C001615,"₹1,129.15",04-24-2025 21:46:46,M00328,healthcare,Ahmedabad,D001543,net_banking,0
TX0011553,C002261,1760.08,2025-01-21 06:01:08,M00155,online_retail,Lucknow,D001070,net_banking,0
TX0093622,C001821,$242,07/07/25 15:35,M00574,travel,Pune,D000198,upi,0
TX0058023,C001466,₹209.24,2025-06-19 20:00:05,M00566,online_retail,Lucknow,D000490,upi,0
TX0009256,C001627,₹637.01,2025-04-22 13:18:13,M00581,entertainment,Lucknow,D000491,wallet,0
TX0092007,C002151,$76,2025-01-19 13:56:14,M00496,entertainment,Pune,D000389,upi,0
TX0036496,C000657,₹587.77,16/03/25 07:36,M00310,restaurant,Kochi,D000647,net_banking,0
TX0087529,C000893,$463,06-25-2025 13:32:13,M00462,utilities,Lucknow,D000226,debit_card,0
TX0081362,C001863,₹217.26,05-13-2025 01:26:33,M00693,entertainment,Delhi,D001021,net_banking,0
TX0003728,C001532,785.53,06-04-2025 14:57:05,M00559,restaurant,Kochi,D001086,wallet,0
TX0003437,C001482,84.28,2025-03-14 12:54:10,M00710,online_retail,Delhi,D001188,credit_card,0
TX0029917,C001172,$208,05-25-2025 20:45:44,M00698,travel,Chennai,D000506,credit_card,0
TX0022152,C002196,$451,06/02/25 13:55,M00473,utilities,Kochi,D001632,net_banking,0
TX0090870,C000394,284.63,2025-02-02 06:26:06,M00629,restaurant,Kochi,D001632,net_banking,0
TX0035020,C001007,$80,2025-05-17 22:51:28,M00627,utilities,Ahmedabad,D001500,credit_card,0
TX0028108,C001535,₹66.64,14/05/25 19:39,M00733,healthcare,Jaipur,D000152,net_banking,0
TX0060376,C000206,₹519.71,31/05/25 06:02,M00051,jewelry,Kochi,D000464,wallet,0
TX0035123,C001518,₹74.82,02-17-2025 16:47:44,M00085,grocery,Bengaluru,D001199,net_banking,0
TX0013289,C000878,$584,06-10-2025 14:36:19,M00670,fuel,Chennai,D000259,debit_card,0
TX0083431,C001230,₹668.50,07-29-2025 09:46:24,M00542,healthcare,Mumbai,D000418,debit_card,0
TX0017867,C000707,403.10,22/06/25 16:43,M00668,jewelry,Chandigarh,D000085,credit_card,0
TX0098113,C001328,$664,2025-06-11 09:17:19,M00500,travel,Kochi,D001372,net_banking,0
TX0051717,C000199,$915,28/02/25 08:21,M00126,fuel,Chandigarh,D000733,wallet,0
TX0078892,C001416,1471.25,2025-03-02 08:19:36,M00189,restaurant,Delhi,D001399,credit_card,0
TX0052703,C001108, 944.51 ,12/03/25 11:50,M00479,utilities,Bengaluru,D000884,debit_card,0
TX0075600,C000792,411.86,16/01/25 15:02,M00381,grocery,Lucknow,D001466,debit_card,0
TX0004792,C001744, 660.94 ,2025-04-10 07:32:02,M00080,healthcare,Lucknow,D001480,credit_card,0
TX0027652,C000673,$493,20/05/25 19:16,M00408,utilities,Lucknow,D000438,upi,0
TX0066110,C000752,₹801.75,2025-02-11 20:44:56,M00234,restaurant,Jaipur,D000666,credit_card,0
TX0070576,C000886,₹415.62,07-30-2025 15:10:50,M00155,online_retail,Bengaluru,D000963,credit_card,0
TX0069156,C002042,"$1,350",2025-04-05 13:39:21,M00250,healthcare,Delhi,D001493,debit_card,0
TX0076122,C001698,₹401.85,2025-01-12 09:09:47,M00193,grocery,Chandigarh,D000440,net_banking,0
TX0057937,C001335,$244,2025-01-04 15:27:14,M00559,restaurant,Mumbai,D000143,net_banking,0
TX0024221,C002366,472.54,03-30-2025 07:43:59,M00273,fuel,Kochi,D000639,credit_card,0
TX0002442,C001184,172.52,2025-01-11 17:38:48,M00120,electronics,Kochi,D001002,debit_card,0
TX0052808,C001549,1472.42,2025-04-30 22:52:41,M00190,restaurant,Kochi,D000064,credit_card,0
TX0019826,C002178,₹196.20,06 Mar 2025 21:21,M00522,utilities,Chandigarh,D001658,net_banking,0
TX0091089,C001533,589.35,2025-06-03 07:15:06,M00650,jewelry,Bengaluru,D000729,debit_card,0
TX0094560,C000090,"₹1,996.33",2025-05-23 21:15:15,M00271,travel,Chandigarh,D000608,debit_card,0
TX0093424,C000323,₹73.43,2025-04-30 19:01:29,M00479,utilities,Hyderabad,D001250,upi,0
TX0018210,C001600,304.98,2025-04-22 21:16:34,M00442,electronics,Jaipur,D000436,upi,0
TX0025584,C001863,204.74,02-09-2025 08:29:50,M00533,entertainment,Bengaluru,D001562,debit_card,0
TX0018022,C002418, 95.96 ,04/02/25 08:57,M00162,grocery,Chennai,D001031,credit_card,0
TX0096567,C000769,₹56.71,04-10-2025 15:25:31,M00324,electronics,Ahmedabad,D000148,debit_card,0
TX0054461,C002031,₹450.45,05-20-2025 10:43:26,M00691,grocery,Chennai,D000943,net_banking,0
TX0009152,C001939,₹814.02,13/03/25 18:20,M00229,electronics,Bengaluru,D000235,credit_card,0
TX0080534,C000336,₹463.98,18/04/25 21:42,M00434,online_retail,Pune,D001320,debit_card,0
TX0085295,C002466, 312.51 ,02/07/25 14:27,M00614,healthcare,Mumbai,D000177,upi,0
TX0027214,C000487,270.64,2025-03-07 07:31:01,M00069,restaurant,Kochi,D001308,net_banking,0
TX0067889,C001147, 280.56 ,2025-02-10 11:51:11,M00125,healthcare,Mumbai,D001387,net_banking,0
TX0087188,C000601,₹414.36,2025-04-24 15:50:19,M00186,healthcare,Jaipur,D001625,upi,0
TX0070447,C002127,602.63,2025-05-13 10:48:28,M00503,healthcare,Lucknow,D001649,debit_card,0
TX0096100,C000423,"₹14,107.39",2025-04-14 22:51:43,M00583,grocery,Chandigarh,D000260,net_banking,0
TX0030509,C000043, 532.39 ,14/06/25 17:08,M00318,online_retail,Lucknow,D001611,net_banking,0
TX0011897,C000128,$356,2025-07-08 09:42:32,M00684,online_retail,Jaipur,D000404,net_banking,0
TX0098625,C001447,₹117.79,29 Mar 2025 01:53,M00206,electronics,Kolkata,D000455,net_banking,0
TX0027873,C002354,$341,05 Jan 2025 11:32,M00244,restaurant,Kolkata,D001135,wallet,0
TX0055580,C000509,30.13,10/04/25 10:37,M00398,utilities,Mumbai,D000935,net_banking,0
TX0059379,C000525,₹299.10,10/04/25 18:30,M00040,online_retail,Chennai,D000178,upi,0
TX0094620,C001570,$537,06-29-2025 06:52:54,M00806,online_retail,Lucknow,D001252,debit_card,0
TX0095281,C000224,"₹1,193.82",2025-02-09 21:24:35,M00491,jewelry,Ahmedabad,D001235,net_banking,0
TX0095543,C000264,490.81,04-16-2025 13:25:39,M00070,fuel,Hyderabad,D000614,net_banking,0
TX0006990,C001958,"$1,407",2025-05-29 07:43:08,M00662,jewelry,Chennai,D001133,debit_card,0
TX0084354,C002051,$628,2025-04-03 15:07:45,M00032,travel,Chennai,D000910,debit_card,0
TX0004316,C001028,₹145.52,25 May 2025 09:24,M00669,grocery,Chandigarh,D001215,wallet,0
TX0020719,C001290,$96,01-03-2025 19:22:10,M00396,online_retail,Bengaluru,D000185,debit_card,0
TX0091826,C001683,₹75.85,2025-04-14 19:06:03,M00620,electronics,Kochi,D001200,net_banking,0
TX0082638,C000828,604.04,08/05/25 00:36,M00261,travel,Hyderabad,D000757,wallet,0
TX0025706,C002367,600.16,2025-05-31 09:06:24,M00804,entertainment,Jaipur,D000115,wallet,0
TX0099107,C002388,₹241.90,2025-03-17 18:07:48,M00600,restaurant,Kochi,D000302,credit_card,0
TX0025678,C000490,₹352.38,2025-01-03 10:44:18,M00693,entertainment,Jaipur,D001534,credit_card,0
TX0015433,C001358,"₹1,585.53",07-15-2025 12:02:12,M00627,utilities,Mumbai,D000140,upi,0
TX0091960,C000444,622.38,2025-06-10 15:11:10,M00426,online_retail,Chennai,D001291,debit_card,0
TX0056106,C002173,$134,07-01-2025 21:23:45,M00570,travel,Pune,D001414,upi,0
TX0050593,C002223,₹476.35,29/07/25 16:52,M00790,healthcare,Mumbai,D001425,upi,0
TX0043289,C001797,$627,26 May 2025 13:03,M00662,jewelry,Kolkata,D001213,debit_card,0
TX0064297,C000600,795.02,2025-01-11 10:13:38,M00251,grocery,Jaipur,D001161,net_banking,0
TX0073917,C001722,$669,2025-02-07 20:37:14,M00126,fuel,Delhi,D000390,debit_card,0
TX0057124,C001236,166.28,2025-06-29 17:44:26,M00008,electronics,Bengaluru,D000328,wallet,0
TX0074700,C000629,₹267.90,2025-02-24 21:54:13,M00075,restaurant,Chennai,D000627,credit_card,0
TX0007458,C002007,305.47,09/04/25 08:53,M00765,fuel,Pune,D001405,wallet,0
TX0007912,C001978, 82.87 ,2025-01-29 04:31:34,M00783,restaurant,Lucknow,D000295,net_banking,0
TX0065029,C000463,402.97,2025-04-22 06:15:51,M00500,travel,Jaipur,D000743,credit_card,0
TX0021814,C001737,₹534.99,2025-02-25 11:38:33,M00095,utilities,Chennai,D000299,wallet,0
TX0099427,C000402, 449.19 ,10/06/25 18:46,M00244,restaurant,Pune,D001387,upi,0
TX0093374,C001997,"₹2,163.39",24 Mar 2025 20:27,M00829,jewelry,Hyderabad,D000748,net_banking,0
TX0097360,C000351,558.66,03/06/25 08:12,M00811,electronics,Jaipur,D000105,credit_card,0
TX0000103,C001321, 214.21 ,2025-03-06 22:12:40,M00726,restaurant,Delhi,D000581,upi,0
TX0049190,C001241,₹184.08,06/01/25 08:10,M00792,fuel,Kochi,D000948,debit_card,0
TX0033319,C001737,1125.68,2025-07-27 11:24:52,M00107,utilities,Chandigarh,D001630,debit_card,0
TX0001914,C001752,168.20,2025-02-06 06:49:30,M00802,fuel,Pune,D000896,upi,0
TX0081912,C001704,$798,07-24-2025 08:34:38,M00034,online_retail,Pune,D001058,wallet,0
TX0086631,C001655, 514.01 ,01/05/25 14:02,M00072,jewelry,Hyderabad,D001294,net_banking,0
TX0043627,C000499, 197.21 ,07-28-2025 20:05:29,M00604,utilities,Lucknow,D000560,net_banking,0
TX0088540,C000030,₹891.31,08/04/25 22:28,M00018,grocery,Bengaluru,D000880,upi,0
TX0020317,C001368,₹210.27,2025-03-09 17:21:16,M00309,fuel,Jaipur,D000208,wallet,0
TX0043735,C000066,$546,02-06-2025 13:05:58,M00052,online_retail,Mumbai,D000581,upi,0
TX0072380,C000043,85.36,2025-07-14 12:43:53,M00481,jewelry,Mumbai,D000026,upi,0
TX0050602,C002253,655.40,2025-02-19 06:00:19,M00350,healthcare,Kochi,D001346,upi,0
TX0043473,C002152,285.77,04/02/25 22:20,M00297,jewelry,Mumbai,D001010,wallet,0
TX0005367,C000494,₹147.68,2025-01-14 22:06:18,M00100,restaurant,Delhi,D000166,upi,0
TX0086191,C001708,₹874.40,29 May 2025 22:37,M00701,healthcare,Bengaluru,D000858,credit_card,0
TX0092935,C000624, 709.68 ,2025-01-17 07:56:56,M00496,entertainment,Bengaluru,D000494,net_banking,0
TX0004481,C001843,₹519.94,2025-07-10 05:57:38,M00627,utilities,Lucknow,D000323,upi,0
TX0094594,C001596, 1489.99 ,2025-07-10 21:14:13,M00403,travel,Lucknow,D001404,debit_card,0
TX0096220,C000165,288.26,05-22-2025 10:47:56,M00501,electronics,Kochi,D001289,credit_card,0
TX0093372,C002303,$960,02-12-2025 21:58:01,M00658,entertainment,Chennai,D000091,debit_card,0
TX0068738,C000527,₹61.95,2025-02-22 11:18:58,M00154,jewelry,Hyderabad,D001528,net_banking,0
TX0059853,C001314,₹452.79,23 Apr 2025 13:26,M00158,electronics,Kochi,D000867,upi,0
TX0098927,C002200,"₹1,697.11",26/04/25 09:17,M00189,restaurant,Jaipur,D001203,net_banking,0
TX0045755,C000109,₹166.23,07-14-2025 14:10:47,M00038,electronics,Ahmedabad,D000235,debit_card,0
TX0043003,C001902,"₹1,500.25",04-21-2025 15:49:45,M00814,entertainment,Kochi,D000643,wallet,0
TX0073975,C000288,"₹1,895.59",24 Apr 2025 16:31,M00746,grocery,Chandigarh,D000503,net_banking,0
TX0044626,C000201,$589,27/01/25 17:00,M00710,online_retail,Lucknow,D000450,debit_card,0
TX0056873,C000679,$123,2025-02-10 16:54:09,M00379,travel,Jaipur,D001280,net_banking,0
TX0087100,C001153,537.48,31/01/25 11:13,M00440,fuel,Jaipur,D000070,debit_card,0
TX0021966,C000830,₹279.91,2025-03-09 14:07:33,M00044,entertainment,Delhi,D000227,credit_card,0
TX0028569,C000420,1005.85,06/07/25 08:30,M00753,jewelry,Lucknow,D000802,credit_card,0
TX0028847,C000518,1494.97,2025-07-06 13:17:06,M00579,online_retail,Jaipur,D000963,net_banking,0
TX0038656,C000694,147.78,2025-06-28 21:58:00,M00215,jewelry,Kochi,D001502,debit_card,0
TX0053075,C001534,"$1,394",2025-03-07 12:20:15,M00485,healthcare,Jaipur,D001631,upi,0
TX0024402,C001081,1597.18,24/04/25 12:43,M00258,restaurant,Ahmedabad,D001061,net_banking,0
TX0092324,C002207,215.05,04-24-2025 10:08:32,M00715,restaurant,Lucknow,D000143,net_banking,0
TX0073284,C001149,₹625.52,2025-01-01 10:02:11,M00287,grocery,Kolkata,D001169,wallet,0
TX0058196,C000062,148.89,2025-03-20 11:36:31,M00173,healthcare,Ahmedabad,D000235,net_banking,0
TX0074112,C001714,"₹1,698.56",2025-02-14 20:23:35,M00243,entertainment,Ahmedabad,D000846,upi,0
TX0027273,C000191,₹527.36,2025-04-23 13:03:33,M00118,utilities,Kolkata,D000153,debit_card,0
TX0091125,C002405,₹78.33,2025-01-12 11:10:21,M00663,jewelry,Bengaluru,D000525,upi,0
TX0063284,C001850,"$1,138",03-11-2025 13:24:34,M00387,travel,Hyderabad,D001027,credit_card,0
TX0063053,C002181,$363,2025-07-23 16:02:33,M00631,online_retail,Bengaluru,D001536,credit_card,0
TX0066554,C002281, 393.57 ,2025-03-25 07:31:13,M00445,online_retail,Delhi,D000942,credit_card,0
TX0046669,C001984,987.94,01-13-2025 21:36:07,M00593,online_retail,Chennai,D001323,credit_card,0
TX0089630,C002142,634.52,2025-06-24 22:44:55,M00164,jewelry,Kochi,D001302,upi,0
TX0071389,C002109,$518,26/01/25 21:16,M00542,healthcare,Mumbai,D000091,debit_card,0
TX0016688,C001868,225.83,2025-02-22 18:53:30,M00726,restaurant,Chandigarh,D000595,credit_card,0
TX0026993,C002140, 315.89 ,2025-03-01 06:12:13,M00059,electronics,Lucknow,D001520,debit_card,0
TX0028362,C001863, 655.98 ,01-19-2025 08:16:43,M00117,travel,Ahmedabad,D000488,credit_card,0
TX0013239,C000495,270.05,05-22-2025 16:54:36,M00222,electronics,Kochi,D001264,upi,0
TX0042996,C001996,438.63,13/01/25 22:19,M00172,entertainment,Mumbai,D001434,credit_card,0
TX0092847,C002404,"₹1,113.34",24 Apr 2025 14:30,M00279,online_retail,Chennai,D000733,wallet,0
TX0023035,C001152,$284,01-09-2025 22:13:04,M00421,restaurant,Kolkata,D000165,net_banking,0
TX0076029,C001901,3496.67,2025-05-12 20:00:43,M00650,jewelry,Chennai,D001524,net_banking,0
TX0048742,C000031,₹185.61,2025-01-02 07:33:40,M00666,fuel,Ahmedabad,D001161,net_banking,0
TX0009809,C000546,₹129.25,07/03/25 06:08,M00572,restaurant,Chennai,D000113,upi,0
TX0069467,C000645,"₹3,533.43",2025-03-16 10:47:42,M00056,grocery,Chandigarh,D000944,credit_card,0
TX0058348,C000579,303.25,26/06/25 11:06,M00101,healthcare,Ahmedabad,D000816,upi,0
TX0004345,C000421,$293,11/02/25 10:00,M00488,fuel,Kolkata,D001247,wallet,0
TX0045572,C000582,"₹1,704.15",22/05/25 18:30,M00274,restaurant,Bengaluru,D000052,net_banking,0
TX0057180,C001206,₹170.65,2025-03-20 06:17:21,M00192,online_retail,Kochi,D000593,net_banking,0
TX0045409,C002347, 170.98 ,2025-03-08 11:55:06,M00322,jewelry,Hyderabad,D000734,credit_card,0
TX0061313,C001692,376.57,2025-07-17 12:26:46,M00605,entertainment,Pune,D000898,upi,0
TX0021000,C000413,262.18,25 Jan 2025 19:53,M00222,electronics,Lucknow,D000811,credit_card,0
TX0008044,C001423,$549,2025-03-01 11:54:12,M00277,healthcare,Delhi,D000923,upi,0
TX0019893,C001540,149.99,2025-02-24 20:27:34,M00393,restaurant,Chennai,D001072,debit_card,0
TX0093279,C001447,236.37,15/02/25 19:47,M00080,healthcare,Bengaluru,D000060,credit_card,0
TX0008517,C001698,$311,01-25-2025 22:01:32,M00407,online_retail,Chandigarh,D000974,debit_card,0
TX0097265,C000731,$110,26 Jan 2025 10:44,M00010,utilities,Jaipur,D000073,net_banking,0
TX0067529,C000582,"₹1,199.43",09 May 2025 16:54,M00622,travel,Chennai,D001152,debit_card,0
TX0029561,C001437,785.58,05-08-2025 12:12:13,M00586,utilities,Chennai,D000773,wallet,0
TX0058618,C000612,728.38,2025-02-09 19:07:51,M00023,restaurant,Kolkata,D001570,credit_card,0
TX0045699,C000866,1194.01,07-16-2025 11:12:36,M00098,fuel,Mumbai,D000223,net_banking,0
TX0028346,C000015,299.20,2025-03-09 09:22:51,M00323,jewelry,Delhi,D000236,net_banking,0
TX0061237,C002490,₹140.92,2025-05-28 19:14:26,M00281,grocery,Lucknow,D001475,net_banking,0
TX0066671,C001813, 531.5 ,28/01/25 09:11,M00310,restaurant,Chandigarh,D000777,wallet,0
TX0092365,C000764,131.10,26/06/25 13:20,M00641,grocery,Chennai,D000080,wallet,0
TX0034874,C001035,$239,01-05-2025 20:51:50,M00369,travel,Chandigarh,D000092,net_banking,0
TX0021920,C000304,"₹3,119.94",2025-05-19 13:56:30,M00226,utilities,Chandigarh,D000109,credit_card,0
TX0045442,C002305,26.27,04/02/25 06:26,M00500,travel,Bengaluru,D000170,upi,0
TX0054876,C002430,525.97,2025-04-02 16:32:01,M00705,entertainment,Kochi,D000014,credit_card,0
TX0014972,C001053,₹244.64,2025-05-27 21:57:55,M00175,fuel,Chandigarh,D001621,net_banking,0
TX0033807,C001756,₹273.48,20/06/25 18:23,M00571,travel,Pune,D001425,wallet,0
TX0018912,C001704,"$6,861",2025-06-24 19:34:34,M00265,fuel,Kochi,D000334,wallet,0
TX0083866,C000875, 909.85 ,2025-06-03 12:19:23,M00452,jewelry,Hyderabad,D000499,wallet,0
TX0021424,C000237,₹117.75,2025-04-26 13:08:02,M00478,utilities,Jaipur,D001134,credit_card,0
TX0038032,C000082,₹127.59,13/03/25 10:42,M00133,electronics,Mumbai,D000041,credit_card,0
TX0078032,C000646,₹591.54,2025-04-05 21:45:59,M00079,fuel,Hyderabad,D000218,wallet,0
TX0045483,C000089,1052.29,19/01/25 17:19,M00687,online_retail,Kolkata,D000323,credit_card,0
TX0095504,C000264,₹469.28,06-29-2025 06:43:20,M00536,restaurant,Lucknow,D000590,upi,0
TX0007702,C002309,"$1,490",17/01/25 12:36,M00584,restaurant,Lucknow,D000299,net_banking,0
TX0027778,C002044,₹758.14,2025-04-03 07:29:57,M00491,jewelry,Kolkata,D000882,net_banking,0
TX0069481,C000303, 1708.72 ,13/04/25 17:50,M00086,online_retail,Ahmedabad,D000336,wallet,0
TX0032018,C000820,₹643.51,05/03/25 17:21,M00688,electronics,Chennai,D000154,debit_card,0
TX0085154,C001037,$966,25/04/25 08:38,M00480,travel,Ahmedabad,D001096,net_banking,0
TX0018933,C001284,₹134.39,02-17-2025 10:46:55,M00492,jewelry,Chandigarh,D001025,credit_card,0
TX0072280,C001724,182.65,2025-02-27 08:56:49,M00447,utilities,Ahmedabad,D000705,upi,0
TX0032153,C000959,"₹1,290.03",22/02/25 21:32,M00306,jewelry,Lucknow,D001271,upi,0
TX0022253,C000731,₹204.95,03-09-2025 20:14:49,M00769,restaurant,Ahmedabad,D000196,upi,0
TX0003633,C000192,579.15,02/03/25 13:55,M00574,travel,Lucknow,D001424,credit_card,0
TX0012914,C001818, 314.24 ,2025-03-18 17:53:14,M00127,healthcare,Jaipur,D001232,upi,0
TX0057557,C002382,$303,2025-06-04 07:35:16,M00290,travel,Mumbai,D001064,debit_card,0
TX0019096,C000970, 491.79 ,2025-04-07 18:32:38,M00646,grocery,Hyderabad,D001432,wallet,0
TX0079220,C001798,732.48,2025-06-03 12:13:50,M00125,healthcare,Kochi,D001131,wallet,0
TX0053448,C000712,₹843.73,2025-01-02 11:49:26,M00027,grocery,Delhi,D001523,net_banking,0
TX0074176,C000568,₹510.62,08/01/25 12:59,M00303,electronics,Bengaluru,D001588,upi,0
TX0044002,C001448,$93,09 Apr 2025 14:38,M00371,travel,Chandigarh,D000553,debit_card,0
TX0023512,C001512,217.18,2025-01-16 01:15:03,M00481,jewelry,Chandigarh,D000099,upi,0
TX0082847,C000966,₹171.86,2025-01-16 10:27:12,M00286,travel,Ahmedabad,D000671,debit_card,0
TX0018384,C000544,104.33,02/07/25 22:54,M00415,entertainment,Bengaluru,D001554,upi,0
TX0009025,C000371,"$1,503",2025-03-05 12:14:39,M00155,online_retail,Kochi,D000097,upi,0
TX0013650,C000963,106.33,21/03/25 21:34,M00162,grocery,Mumbai,D001222,upi,0
TX0000855,C001095,$172,2025-06-23 17:38:26,M00054,restaurant,Chennai,D001448,upi,0
TX0097818,C002240,234.26,2025-04-22 12:43:58,M00417,restaurant,Mumbai,D001630,net_banking,0
TX0034808,C001856,₹413.02,23/03/25 06:22,M00816,jewelry,Delhi,D000811,net_banking,0
TX0070805,C000589,304.35,2025-01-27 15:33:55,M00527,grocery,Lucknow,D001391,net_banking,0
TX0058779,C000288,"₹1,139.26",03-10-2025 09:57:50,M00078,utilities,Jaipur,D001335,net_banking,0
TX0043040,C000850,₹125.26,27/06/25 21:06,M00666,fuel,Hyderabad,D000534,wallet,0
TX0081528,C001870,"₹1,112.13",2025-05-19 07:37:37,M00575,restaurant,Lucknow,D000015,wallet,0
TX0001409,C001513,78.01,19 Mar 2025 20:53,M00284,healthcare,Hyderabad,D001331,net_banking,0
TX0055946,C000796,$172,2025-02-27 09:07:54,M00739,utilities,Delhi,D000301,wallet,0
TX0015428,C001535,119.33,04 May 2025 07:56,M00137,entertainment,Delhi,D001028,upi,0
TX0043607,C001204,₹202.42,22/02/25 22:18,M00832,utilities,Chennai,D000505,upi,0
TX0075077,C000593,₹296.88,2025-06-16 11:41:04,M00624,travel,Lucknow,D001138,wallet,0
TX0074705,C001391,₹435.41,2025-04-03 21:57:26,M00480,travel,Kolkata,D000356,wallet,0
TX0008316,C001460,₹143.67,2025-05-19 02:48:46,M00626,fuel,Lucknow,D000960,upi,0
TX0070023,C001364,₹363.36,20/05/25 16:17,M00221,electronics,Delhi,D000847,upi,0
TX0093689,C001698,₹193.55,2025-07-16 16:24:10,M00515,entertainment,Jaipur,D001323,credit_card,0
TX0077694,C001764,265.73,24/02/25 18:13,M00617,jewelry,Jaipur,D001218,net_banking,0
TX0032823,C000319,282.33,2025-04-30 13:13:49,M00260,grocery,Chandigarh,D001125,debit_card,0
TX0078677,C002404,123.88,01-03-2025 16:13:16,M00067,online_retail,Ahmedabad,D000110,net_banking,0
TX0091696,C002017,$239,06/07/25 07:25,M00251,grocery,Pune,D000047,upi,0
TX0018101,C000317,₹253.05,29/06/25 09:09,M00099,travel,Mumbai,D000829,credit_card,0
TX0047114,C000387, 931.23 ,2025-01-07 11:24:25,M00784,fuel,Chandigarh,D001550,net_banking,0
TX0002258,C000910,₹856.57,2025-04-07 10:06:06,M00080,healthcare,Pune,D001660,upi,0
TX0003582,C001455,285.48,2025-01-18 19:29:41,M00727,online_retail,Kolkata,D001360,net_banking,0
